Ref	ID	Name
788	79875526	Attachment Cybern
789	63689843	Attack and Receive
790	31175914	Attack Gainer
791	3103067	Attack Guidance Armor
792	84389640	Attack of the Cornered Rat
793	68786330	Attack Pheromones
794	91989718	Attack Reflector Unit
795	83715234	Attack the Moon!
796	85352446	Attention!
797	46083380	Attraffic Control
798	59048135	Augmented Heraldry
799	4709881	Auram the World Chalice Blademaster
800	7183277	"Aurkus, Lightsworn Druid"
801	22386234	Aurora Paragon
802	70089580	Aurora Wing
803	62803464	Aussa the Earth Channeler
804	37970940	Aussa the Earth Charmer
805	97661969	"Aussa the Earth Charmer, Immovable"
806	58990631	Automatic Laser
807	71453557	Autonomous Action Unit
808	80250185	Autorokket Dragon
809	29139104	Avalanching Aussa
810	82140600	Avalon
811	51618973	"Avance, Swordsman of the Nekroz"
812	99284890	Avatar of The Pot
813	91420202	Avendread Savior
814	69514125	Avenging Knight Parshath
815	17469113	"Avida, Rebuilder of Worlds"
816	82832464	Awakening of Nephthys
817	12877076	Awakening of the Crystal Ultimates
818	62256492	Awakening of the Possessed
819	74426895	Awakening of the Possessed - Gagigobyte
820	92652813	Awakening of the Possessed - Greater Inari Fire
821	65268179	Awakening of the Possessed - Nefariouser Archfiend
822	410904	Awakening of the Possessed - Rasenryu
823	53701259	Awakening of the Sacred Beasts
824	30453613	Awakening of Veidos
825	84914462	Axe Dragonute
826	40619825	Axe of Despair
827	19578592	Axe of Fools
828	48305365	Axe Raider
829	42969214	Aye-Iron
830	42502956	Ayers Rock Sunrise
831	20934683	Azamina Debtors
832	42201897	Azamina Determination
833	38648860	Azamina Elzette of the White Forest
834	46396218	Azamina Ilia Silvia
835	46174776	Azamina Moa Regina
836	73391962	Azamina Mu Rcielago
837	9785661	Azamina Sol Erysichthon
838	39491690	Azamina Unleashing
839	75081613	"Aztekipede, the Worm Warrior"
840	40908371	Azure-Eyes Silver Dragon
841	77411244	B-Buster Drake
842	89832901	B. Dragon Jungle King
843	975299	B.E.F. Zelos
844	14148099	B.E.S. Big Core
845	75937826	B.E.S. Big Core MK-2
846	82821760	B.E.S. Big Core MK-3
847	84257883	B.E.S. Blaster Cannon Core
848	15317640	B.E.S. Covered Core
849	22790789	B.E.S. Crystal Core
850	44954628	B.E.S. Tetran
851	67073561	Baba Barber
852	88819587	Baby Dragon
853	40380686	Baby Mudragon
854	92729410	Baby Raccoon Ponpoko
855	28118128	Baby Raccoon Tantan
856	60023855	Baby Spider
857	12533811	Baby Tiragon
858	36042004	Babycerasaurus
859	56208713	Bacha the Melodious Maestra
860	83272895	Bachibachibachi
861	47453433	Back to Square One
862	59919307	Back to the Front
863	68833958	Back-Up Rider
864	82705573	Backfire
865	84976088	Background Dragon
866	71172240	Backlinker
867	32603633	Backs to the Wall
868	97947705	Backup Operator
869	63528891	Backup Secretary
870	36280194	Backup Soldier
871	28486799	Backup Squad
872	97677329	Backup Supervisor
873	89328238	Backup Team
874	95637655	Backup Warrior
875	82593786	Bacon Saver
876	46253216	Bad Aim
877	76004142	Bad Luck Blast
878	40633297	Bad Reaction to Simochi
879	88890658	Baelgrill de Nouvelles
880	53318263	"Bahalutiya, the Grand Radiance"
881	440556	Bahamut Shark
882	7165085	Bait Doll
883	94670654	Baku the Beast Ninja
884	52495649	Balameuniere de Nouvelles
885	67443336	Balance of Judgment
886	8567955	Balancer Lord
887	242146	Ballista of Rampart Smashing
888	80584548	Ballista Squad
889	39892082	Balloon Lizard
890	28062325	Bamboo Scrap
891	300103003	Bandit
892	61528025	Banisher of the Light
893	94853057	Banisher of the Radiance
894	89569453	Banishing Trap Hole
895	87112784	Banishment of the Darklords
896	10012614	Banner of Courage
897	48814566	Banquet of Millions
898	55705473	Baobaboon
899	81992475	"Barbar, Malebranche of the Burning Abyss"
900	54702678	"Barbaroid, the Ultimate Battle Machine"
901	30761649	Barian Untopia
902	97769122	Barian's Chaos Draw
903	41925941	Bark of Dark Ruler
904	11813722	Barkion's Bark
905	62967433	Baromet the Sacred Sheep Shrub
906	86325596	Baron of the Fiend Sword
907	84815190	Baronne de Fleur
908	6840573	Barox
909	51369889	Barrage Blast
910	78783370	Barrel Behind the Door
911	81480461	Barrel Dragon
912	67841515	Barrel Lily
913	10476868	Barrel Rock
914	13117073	Barricadeborg Blocker
915	98477480	Barrier of the Voiceless Voice
916	89127526	Barrier Resonator
917	84478195	Barrier Statue of the Abyss
918	19740112	Barrier Statue of the Drought
919	46145256	Barrier Statue of the Heavens
920	47961808	Barrier Statue of the Inferno
921	73356503	Barrier Statue of the Stormwinds
922	10963799	Barrier Statue of the Torrent
923	96700602	Barrier Wave
924	69167267	Basal Rose Shoot
925	88610708	Bashing Shield
926	89091579	Basic Insect
927	81344637	"Basilius, Familiar of the Evil Eye"
928	65351555	"Basiltrice, Familiar of the Evil Eye"
929	72076281	Bat
930	80447641	"Bat, the Forest Ninja"
931	61181383	Battery Charger
932	60549248	Batteryman 9-Volt
933	63142001	Batteryman AA
934	47346845	Batteryman AAA
935	19733961	Batteryman C
936	83446909	Batteryman Charger
937	55401221	Batteryman D
938	74730899	Batteryman Fuel Cell
939	19441018	Batteryman Industrial Strength
940	56839613	Batteryman Micro-Cell
941	44586426	Batteryman Solar
942	44586427	Batteryman Token
943	22047978	Battle Break
944	10389143	Battle Eagle Token
945	19665973	Battle Fader
946	48094997	Battle Footballer
947	43225434	Battle Fusion
948	60534585	Battle Instinct
949	31245780	Battle Mania
950	46570372	Battle of Sleeping Spirits
951	60530944	Battle of the Elements
952	5053103	Battle Ox
953	65433790	Battle Royal Mode - Joining
954	74752631	Battle Shogun of the Six Samurai
955	18246479	Battle Steer
956	64178868	Battle Survivor
957	71652522	Battle Teleportation
958	5052212	Battle Tuned
959	15629801	Battle Waltz
960	55550921	Battle Warrior
961	94463200	Battle-Scarred
962	40424929	Battlecruiser Dianthus
963	42228966	Battlefield Tragedy
964	5577149	Battleguard Cadet
965	74213995	Battleguard Echoes
966	78621186	Battleguard Howling
967	39389320	Battleguard King
968	42233477	Battleguard Rage
969	69695704	Battlestorm
970	90161770	Battlewasp - Arbalest the Rapidfire
971	27565379	Battlewasp - Azusa the Ghost Bow
972	26443791	Battlewasp - Ballista the Armageddon
973	91283212	Battlewasp - Dart the Hunter
974	35057188	Battlewasp - Grand Partisan the Revolution
975	53950487	Battlewasp - Halberd the Charge
976	80949182	Battlewasp - Hama the Conquering Bow
977	25221249	Battlewasp - Nest
978	65899613	Battlewasp - Pin the Bullseye
979	56146300	Battlewasp - Rapier the Onslaught
980	71456737	Battlewasp - Sachi the Ceremonial Bow
981	28388927	Battlewasp - Sting the Poison
982	54772065	Battlewasp - Twinbow the Attacker
983	67441879	Battlewasp Wind
984	86325573	Battlin' Boxer Big Bandage
985	76589815	Battlin' Boxer Cheat Commissioner
986	47921178	Battlin' Boxer Chief Second
987	4549095	Battlin' Boxer Counterpunch
988	5361647	Battlin' Boxer Glassjaw
989	79867938	Battlin' Boxer Headgeared
990	46804536	Battlin' Boxer King Dempsey
991	23232295	Battlin' Boxer Lead Yoke
992	83315222	Battlin' Boxer Promoter
993	61679541	Battlin' Boxer Rabbit Puncher
994	24184846	Battlin' Boxer Rib Gardna
995	35537251	Battlin' Boxer Shadow
996	32750341	Battlin' Boxer Sparrer
997	68144350	Battlin' Boxer Switchitter
998	11522479	Battlin' Boxer Uppercutter
999	13313278	Battlin' Boxer Veil
1000	19688343	Battlin' Boxing Cross Counter
1001	36916401	Battlin' Boxing Spirits
1002	83755611	"Baxia, Brightness of the Yang Zing"
1003	4472318	Bayerock Dragon
1004	47474172	"Bayonater, the Baneful Barrel"
1005	36092504	Bayonet Punisher
1006	79480466	Bazoo the Soul Eater Beast
1007	40133511	Bazoo the Soul-Eater
1008	50371210	Beacon of White
1009	6103114	Beaked Snake
1010	84990171	Bean Soldier
1011	80141055	Bearblocker
1012	27134209	"Beargram, Shelled Emperor of the Forest Crown"
1013	46009906	Beast Fangs
1014	78651105	Beast King Barbaros
1015	50675040	Beast King Unleashed
1016	19028307	Beast Machine King Barbaros Ür
1017	21984400	Beast Magic Attack
1018	11761845	Beast of Talwar
1019	83903521	Beast of the Pharaoh
1020	9999961	Beast Rage
1021	84962466	Beast Rising
1022	35149085	Beast Soul Swap
1023	21362970	Beast Striker
1024	72378329	Beast-Eyes Pendulum Dragon
1025	16796157	Beast-Warrior Puma
1026	99426834	Beastking of the Swamps
1027	81933259	Beastly Mirror Ritual
1028	300302006	Beasts of Phantom
1029	99011763	Beat Cop from the Underworld
1030	93850652	"Beat, Bladesman Fur Hire"
1031	300202002	Beatdown!
1032	46924949	Beatraptor
1033	27552504	"Beatrice, Lady of the Eternal"
1034	29616941	Beautiful Beast Trainer
1035	16899564	Beautiful Headhuntress
1036	6625096	Beautunaful Princess
1037	32452818	Beaver Warrior
1038	58400390	Beckoned by the World Chalice
1039	16255442	Beckoning Light
1040	1474910	Bee List Soldier
1041	49522489	Beelze Frog
1042	34408491	Beelze of the Diabolic Dragons
1043	8763963	Beelzeus of the Diabolic Dragons
1044	30587695	Beetron
1045	2834264	Beetrooper Armor Horn
1046	51578214	Beetrooper Assault Roller
1047	91300233	Beetrooper Cruel Saturnas
1048	87240371	Beetrooper Descent
1049	1712616	Beetrooper Fly & Sting
1050	64213017	Beetrooper Formation
1051	13234975	Beetrooper Landing
1052	88962829	Beetrooper Light Flapper
1053	39041550	Beetrooper Scale Bomber
1054	2656842	Beetrooper Scout Buggy
1055	40633084	Beetrooper Squad
1056	65430555	Beetrooper Sting Lancer
1057	6628343	Beginning Knight
1058	32360466	Beginning of Heaven and Earth
1059	20374520	"Begone, Knave!"
1060	94022093	Behegon
1061	13836592	Behemoth the King of a Hundred Battles
1062	22996376	Behemoth the King of All Animals
1063	300302043	"Behold, Gate Guardian!"
1064	33731070	"Beiige, Vanguard of Dark World"
1065	33655493	Belial - Marquis of Darkness
1066	300302044	Believe in your Bro
1067	22953211	Bellcat Fighter
1068	94662235	Bending Destiny
1069	73345237	Benghalancer the Resurgent
1070	77207191	Berfomet
1071	69601012	Berfomet the Mythical King of Phantom Beasts
1072	59808784	Berlineth the Firestorm Vassal
1073	20747792	Berry Magician Girl
1074	13744068	Berserk Archfiend
1075	85605684	Berserk Dragon
1076	39168895	Berserk Gorilla
1077	52497105	Berserk Scales
1078	15471265	Berserker Crush
1079	5402805	Berserker of the Tenyi
1080	15381252	Berserker Soul
1081	56535497	Berserking
1082	42901635	Berserkion the Electromagna Warrior
1083	23969415	Beta Evolution Pill - Ultranscendance
1084	79418928	Beta The Electromagnet Warrior
1085	39256679	Beta The Magnet Warrior
1086	84079032	Bettan Bat
1087	300302045	Beware the Brothers Paradox!
1088	35778533	Beware the White Forest
1089	22125101	Beyond the Pendulum
1090	66500065	"Bi'an, Earth of the Yang Zing"
1091	25655502	Bickuribox
1092	58685438	Bicorn Re'em
1093	83392426	Bicular
1094	61127349	Big Bang Shot
1095	32696942	Big Belly Knight
1096	95472621	Big Burn
1097	84808313	Big Evolution Pill
1098	16768387	Big Eye
1099	91337277	Big Inflate Dragon
1100	53606874	Big Insect
1101	51254277	Big Jaws
1102	42129512	Big Koala
1103	89235196	Big One Warrior
1104	25247218	Big Piece Golem
1105	65240384	Big Shield Gardna
1106	51562916	Big Wave Small Wave
1107	92714517	Big Welcome Labrynth
1108	18322364	Big Whale
1109	84677654	BIG Win!?
1110	59380081	Big-Tusked Mammoth
1111	55461744	Big-Winged Berfomet
1112	80088625	Binary Blader
1113	79016563	Binary Sorceress
1114	8058240	Binding Chain
1115	93437091	"Bingo Machine, Go!!!"
1116	7670542	Bio Plant
1117	3084730	Bio-Insect Armor
1118	58696829	Bio-Mage
1119	74130411	Biofalcon
1120	84845628	Bird of Paradise Lost
1121	75252099	Bird of Roses
1122	45547649	Birdface
1123	5439384	Birth of the Prominence Flame
1124	35539880	Birthright
1125	92142169	Bite Bug
1126	50122883	Bite Shoes
1127	44702857	Bitelon
1128	36211150	Bitron
1129	36694815	Bitrooper
1130	2095764	"Bixi, Water of the Yang Zing"
1131	31677606	Black and White Wave
1132	50896944	Black Brachios
1133	96029574	Black Brutdrago
1134	67381587	Black Cat-astrophe
1135	61901281	Black Dragon Collapserpent
1136	56562619	Black Dragon Ninja
1137	36262024	Black Dragon's Chick
1138	75672051	Black Fang Magician
1139	40279770	Black Feather Beacon
1140	7602800	Black Feather Whirlwind
1141	71645242	Black Garden
1142	50323155	Black Horn of Heaven
1143	32754886	Black Illusion
1144	41426869	Black Illusion Ritual
1145	55761792	Black Luster Ritual
1146	5405694	Black Luster Soldier
1147	72989439	Black Luster Soldier - Envoy of the Beginning
1148	77498348	Black Luster Soldier - Envoy of the Evening Twilight
1149	70551291	Black Luster Soldier - Legendary Swordsman
1150	92510265	Black Luster Soldier - Sacred Soldier
1151	49202162	Black Luster Soldier - Soldier of Chaos
1152	54484652	Black Luster Soldier - Super Soldier
1153	76792184	Black Magic Ritual
1154	86469231	Black Mamba
1155	93969023	Black Metal Dragon
1156	65169794	Black Pendant
1157	76218643	Black Potan
1158	90654356	Black Ptera
1159	74416224	Black Ray Lancer
1160	72278479	Black Return
1161	73580471	Black Rose Dragon
1162	33698022	Black Rose Moonlight Dragon
1163	88671720	Black Salvo
1164	96367119	Black Shadow Squall
1165	67284108	Black Sheep Token
1166	11901678	Black Skull Dragon
1167	72930878	Black Sonic
1168	79409334	Black Stego
1169	52833089	Black Thunder
1170	38670435	Black Tyranno
1171	52319752	Black Veloci
1172	91351370	Black Whirlwind
1173	9925982	Black Wing Revenge
1174	73218989	Black-Winged Assault Dragon
1175	9012916	Black-Winged Dragon
1176	67779172	Black-Winged Strafe
1177	44028461	Blackback
1178	67647362	"Blackbeard, the Plunder Patroll Captain"
1179	80254726	Blackbird Close
1180	53519297	Blackboost
1181	91642007	"Blackeyes, the Plunder Patroll Seaguide"
1182	60992105	Blackfeather Darkrage Dragon
1183	87564352	Blackland Fire Dragon
1184	31053337	Blackwing - Abrolhos the Megaquake
1185	4068622	Blackwing - Aurora the Northern Lights
1186	17465972	Blackwing - Auster the South Wind
1187	89040386	Blackwing - Backlash
1188	9925983	Blackwing - Black Crest Token
1189	22835145	Blackwing - Blizzard the Far North
1190	25435080	Blackwing - Bombardment
1191	43906884	Blackwing - Boobytrap
1192	49003716	Blackwing - Bora the Spear
1193	16516630	Blackwing - Boreas the Sharp
1194	10602628	Blackwing - Boreastorm the Wicked Wind
1195	89258906	Blackwing - Breeze the Zephyr
1196	52900379	Blackwing - Brisote the Tailwind
1197	88305978	Blackwing - Calima the Haze
1198	34976176	Blackwing - Chinook the Snow Blast
1199	58131925	Blackwing - Damascus the Polar Night
1200	19462747	Blackwing - Decay the Ill Wind
1201	11613567	Blackwing - Elphin the Raven
1202	78564023	Blackwing - Etesian of Two Swords
1203	9109991	Blackwing - Fane the Steel Chain
1204	2009101	Blackwing - Gale the Whirlwind
1205	26775203	Blackwing - Ghibli the Searing Wind
1206	28190303	Blackwing - Gladius the Midnight Sun
1207	9929398	Blackwing - Gofu the Vague Shadow
1208	17377751	Blackwing - Gram the Shining Star
1209	52869807	Blackwing - Gust the Backblast
1210	77152542	Blackwing - Harmattan the Dust
1211	3072808	Blackwing - Hillen the Tengu-wind
1212	36442179	Blackwing - Hurricane the Tornado
1213	87390067	Blackwing - Jetstream the Blue Sky
1214	38562933	Blackwing - Jin the Rain Shadow
1215	85215458	Blackwing - Kalut the Moon Shadow
1216	41902352	Blackwing - Kochi the Daybreak
1217	49460512	Blackwing - Kogarashi the Wanderer
1218	81105204	Blackwing - Kris the Crack of Dawn
1219	46710683	Blackwing - Mistral the Silver Shield
1220	95040215	Blackwing - Nothung the Starlight
1221	73652465	Blackwing - Oroshi the Squall
1222	55610595	Blackwing - Pinaki the Waxing Moon
1223	8571567	Blackwing - Shamal the Sandstorm
1224	54594017	Blackwing - Sharnga the Waning Moon
1225	58820853	Blackwing - Shura the Blue Flame
1226	33236860	Blackwing - Silverwind the Ascendant
1227	81470373	Blackwing - Simoon the Poison Wind
1228	75498415	Blackwing - Sirocco the Dawn
1229	9047460	Blackwing - Steam the Cloak
1230	70465810	Blackwing - Sudri the Phantom Glimmer
1231	73534250	Blackwing - Tornado the Reverse Wind
1232	69973414	Blackwing - Twin Shadow
1233	71187462	Blackwing - Vata the Emblem of Wandering
1234	72714392	Blackwing - Vayu the Emblem of Honor
1235	14785765	Blackwing - Zephyros the Elite
1236	7459919	Blackwing - Zonda the Dusk
1237	76913983	Blackwing Armed Wing
1238	69031175	Blackwing Armor Master
1239	54082269	Blackwing Full Armor Master
1240	81983656	Blackwing Tamer - Obsidian Hawk Joe
1241	82944432	Blade Armor Ninja
1242	70194827	Blade Bounzer
1243	78509901	Blade Garoodia the Cubic Beast
1244	39507162	Blade Knight
1245	58268433	Blade Rabbit
1246	97023549	Blade Skater
1247	28470714	Bladefly
1248	11685347	Blast Asmodian
1249	89041555	Blast Held by a Tribute
1250	51208877	Blast Held by Destiny
1251	70138455	Blast Juggler
1252	21051146	Blast Magician
1253	26302522	Blast Sphere
1254	98239899	Blast with Chain
1255	53804307	"Blaster, Dragon Ruler of Infernos"
1256	99788587	Blasting Fuse
1257	21466326	Blasting the Ruins
1258	69537999	Blaze Accelerator
1259	300302024	Blaze Accelerator Deployment (Skill Card)
1260	52198054	Blaze Accelerator Reload
1261	4059313	Blaze Cannon
